Salinispora arenicola CNT798,2515154186,T798-3-Bu.mzXML,T798-3-EA.mzXML,T798-3-Me.mzXML
Salinispora arenicola CNT799,AZVD01000000,GCA_000514035,GCF_000514035,GCF_000514035.1,NZ_AZVD01000001,NZ_AZVD01000004,NZ_AZVD01000011,NZ_AZVD01000013,NZ_AZVD01000014,NZ_AZVD01000016,NZ_AZVD01000019,NZ_AZVD01000020,NZ_AZVD01000022,NZ_AZVD01000027,NZ_AZVD01000028,NZ_AZVD01000029,NZ_AZVD01000031,NZ_AZVD01000034,NZ_AZVD01000035,NZ_AZVD01000036,NZ_AZVD01000042,NZ_AZVD01000043,NZ_AZVD01000044,NZ_AZVD01000045,NZ_AZVD01000050,NZ_AZVD01000051,NZ_AZVD01000053,NZ_AZVD01000055,NZ_KI911341,NZ_KI911344,T799-3-Bu.mzXML,T799-3-EA.mzXML,T799-3-Me.mzXML
Salinispora arenicola CNT800,AZXG01000000,T800-3-Bu.mzXML,T800-3-EA.mzXML,T800-3-Me.mzXML
Salinispora arenicola CNT849,17a.mzXML,17b.mzXML,AREQ01000000,GCA_000373825,GCF_000373825,GCF_000373825.1,NZ_KB892473,NZ_KB892474,NZ_KB892475,NZ_KB892476,NZ_KB892477,NZ_KB892478,NZ_KB892479,NZ_KB892480,NZ_KB892481,NZ_KB892482,NZ_KB892483,NZ_KB892485,NZ_KB892490,NZ_KB892494,NZ_KB892497,NZ_KB892499,NZ_KB892500,NZ_KB892501,NZ_KB892505,NZ_KB892507,NZ_KB892511,NZ_KB892514,T849-3-Bu.mzXML,T849-3-EA.mzXML,T849-3-Me.mzXML
Salinispora arenicola CNT850,AZWG01000000,T850-3-Bu.mzXML,T850-3-EA.mzXML,T850-3-Me.mzXML
Salinispora arenicola CNT857,AZWX01000000,GCA_000514955,GCF_000514955,GCF_000514955.1,NZ_AZWX01000003,NZ_AZWX01000005,NZ_AZWX01000006,NZ_AZWX01000007,NZ_AZWX01000010,NZ_AZWX01000011,NZ_AZWX01000012,NZ_AZWX01000013,NZ_AZWX01000014,NZ_AZWX01000015,NZ_AZWX01000016,NZ_AZWX01000020,NZ_AZWX01000021,NZ_AZWX01000023,NZ_AZWX01000024,NZ_AZWX01000028,NZ_AZWX01000030,NZ_AZWX01000038,NZ_AZWX01000040,NZ_AZWX01000045,NZ_AZWX01000047,NZ_AZWX01000058,NZ_KI911505,T857-3-Bu.mzXML,T857-3-EA.mzXML,T857-3-Me.mzXML
Salinispora arenicola CNT859,ARIQ01000000,GCA_000377605,GCF_000377605,GCF_000377605.1,NZ_KB898398,NZ_KB898399,NZ_KB898400,NZ_KB898403,NZ_KB898404,NZ_KB898406,NZ_KB898407,NZ_KB898408,NZ_KB898409,NZ_KB898411,NZ_KB898412,NZ_KB898413,NZ_KB898415,NZ_KB898416,NZ_KB898421,NZ_KB898423,NZ_KB898424,NZ_KB898427,NZ_KB898430,NZ_KB898432,NZ_KB898433,NZ_KB898435,NZ_KB898437,NZ_KB898438,NZ_KB898442,NZ_KB898445,T859-3-Bu.mzXML,T859-3-EA.mzXML,T859-3-Me.mzXML
Salinispora arenicola CNX481,ARHB01000000,GCA_000375085,GCF_000375085,GCF_000375085.1,NZ_KB896240,NZ_KB896241,NZ_KB896242,NZ_KB896243,NZ_KB896244,NZ_KB896247,NZ_KB896248,NZ_KB896249,NZ_KB896250,NZ_KB896251,NZ_KB896253,NZ_KB896258,NZ_KB896259,NZ_KB896260,NZ_KB896261,NZ_KB896267,NZ_KB896268,NZ_KB896270,NZ_KB896272,NZ_KB896281,NZ_KB896286,NZ_KB896297,X481-3-Bu.mzXML,X481-3-EA.mzXML,X481-3-Me.mzXML
Salinispora arenicola CNX482,AZWD01000000,GCA_000514555,GCF_000514555,GCF_000514555.1,NZ_AZWD01000001,NZ_AZWD01000004,NZ_AZWD01000005,NZ_AZWD01000006,NZ_AZWD01000008,NZ_AZWD01000011,NZ_AZWD01000013,NZ_AZWD01000015,NZ_AZWD01000017,NZ_AZWD01000021,NZ_AZWD01000022,NZ_AZWD01000025,NZ_AZWD01000027,NZ_AZWD01000030,NZ_AZWD01000033,NZ_AZWD01000039,NZ_AZWD01000040,NZ_AZWD01000043,NZ_AZWD01000047,NZ_AZWD01000055,NZ_AZWD01000060,NZ_AZWD01000078,NZ_KI911424,NZ_KI911425,X482-3-Bu.mzXML,X482-3-EA.mzXML,X482-3-Me.mzXML
Salinispora arenicola CNX508,20a.mzXML,AZWT01000001,GCA_000514875,GCF_000514875,GCF_000514875.1,NZ_AZWT01000001,NZ_AZWT01000002,NZ_AZWT01000003,NZ_AZWT01000004,NZ_AZWT01000005,NZ_AZWT01000008,NZ_AZWT01000009,NZ_AZWT01000010,NZ_AZWT01000015,NZ_AZWT01000016,NZ_AZWT01000018,NZ_AZWT01000020,NZ_AZWT01000021,NZ_AZWT01000027,NZ_AZWT01000032,NZ_AZWT01000034,NZ_AZWT01000035,NZ_AZWT01000036,NZ_AZWT01000047,NZ_AZWT01000057,NZ_AZWT01000059,NZ_AZWT01000080,X508-3-Bu.mzXML,X508-3-EA.mzXML,X508-3-Me.mzXML
Salinispora arenicola CNX814,ARHC01000000,GCA_000375105,GCF_000375105,GCF_000375105.1,NZ_KB896313,NZ_KB896315,NZ_KB896316,NZ_KB896317,NZ_KB896318,NZ_KB896319,NZ_KB896320,NZ_KB896321,NZ_KB896322,NZ_KB896323,NZ_KB896324,NZ_KB896327,NZ_KB896328,NZ_KB896330,NZ_KB896333,NZ_KB896334,NZ_KB896339,NZ_KB896348,NZ_KB896352,NZ_KB896361,NZ_KB896363,X814-3-Bu.mzXML,X814-3-EA.mzXML,X814-3-Me.mzXML
Salinispora arenicola CNX891,AZWW01000000,GCA_000514935,GCF_000514935,GCF_000514935.1,NZ_AZWW01000006,NZ_AZWW01000007,NZ_AZWW01000008,NZ_AZWW01000009,NZ_AZWW01000011,NZ_AZWW01000014,NZ_AZWW01000016,NZ_AZWW01000017,NZ_AZWW01000020,NZ_AZWW01000021,NZ_AZWW01000022,NZ_AZWW01000023,NZ_AZWW01000027,NZ_AZWW01000028,NZ_AZWW01000029,NZ_AZWW01000030,NZ_AZWW01000035,NZ_AZWW01000042,NZ_AZWW01000051,NZ_AZWW01000052,NZ_KI911501,NZ_KI911502,X891-3-Bu.mzXML,X891-3-EA.mzXML,X891-3-Me.mzXML
Salinispora arenicola CNY011,ARHD01000000,GCA_000375125,GCF_000375125,GCF_000375125.1,NZ_KB896378,NZ_KB896379,NZ_KB896383,NZ_KB896384,NZ_KB896385,NZ_KB896386,NZ_KB896388,NZ_KB896391,NZ_KB896392,NZ_KB896393,NZ_KB896394,NZ_KB896395,NZ_KB896396,NZ_KB896401,NZ_KB896402,NZ_KB896403,NZ_KB896404,NZ_KB896405,NZ_KB896406,NZ_KB896408,NZ_KB896412,NZ_KB896413,NZ_KB896415,NZ_KB896423,NZ_KB896425,NZ_KB896434,NZ_KB896436,Y011-3-Bu.mzXML,Y011-3-EA.mzXML,Y011-3-Me.mzXML
Salinispora arenicola CNY230,35133,Y230-3-Bu.mzXML,Y230-3-EA.mzXML,Y230-3-Me.mzXML
Salinispora arenicola CNY231,ARHE01000000,GCA_000375145,GCF_000375145,GCF_000375145.1,NZ_KB896460,NZ_KB896461,NZ_KB896462,NZ_KB896463,NZ_KB896464,NZ_KB896465,NZ_KB896466,NZ_KB896469,NZ_KB896470,NZ_KB896471,NZ_KB896473,NZ_KB896474,NZ_KB896478,NZ_KB896480,NZ_KB896481,NZ_KB896482,NZ_KB896486,NZ_KB896495,NZ_KB896501,NZ_KB896502,Y231-3-Bu.mzXML,Y231-3-EA.mzXML,Y231-3-Me.mzXML
Salinispora arenicola CNY234,ARKU01000000,GCA_000380945,GCF_000380945,GCF_000380945.1,NZ_KB905497,NZ_KB905498,NZ_KB905499,NZ_KB905501,NZ_KB905502,NZ_KB905503,NZ_KB905504,NZ_KB905505,NZ_KB905506,NZ_KB905507,NZ_KB905508,NZ_KB905509,NZ_KB905510,NZ_KB905512,NZ_KB905513,NZ_KB905516,NZ_KB905519,NZ_KB905526,NZ_KB905527,NZ_KB905529,NZ_KB905530,NZ_KB905532,NZ_KB905535,NZ_KB905539,NZ_KB905543,Y234-3-Bu.mzXML,Y234-3-EA.mzXML,Y234-3-Me.mzXML
Salinispora arenicola CNY237,ARHM01000000,GCA_000375305,GCF_000375305,GCF_000375305.1,NZ_KB896939,NZ_KB896940,NZ_KB896941,NZ_KB896942,NZ_KB896945,NZ_KB896946,NZ_KB896947,NZ_KB896949,NZ_KB896953,NZ_KB896954,NZ_KB896955,NZ_KB896960,NZ_KB896965,NZ_KB896966,NZ_KB896967,NZ_KB896979,NZ_KB896984,NZ_KB896986,NZ_KB896992,Y237-3-Bu.mzXML,Y237-3-EA.mzXML,Y237-3-Me.mzXML
Salinispora arenicola CNY244,35128,Y244-3-Bu.mzXML,Y244-3-EA.mzXML,Y244-3-Me.mzXML
Salinispora arenicola CNY256,ARHF01000000,GCA_000375165,GCF_000375165,GCF_000375165.1,NZ_KB896529,NZ_KB896530,NZ_KB896532,NZ_KB896533,NZ_KB896534,NZ_KB896535,NZ_KB896536,NZ_KB896537,NZ_KB896538,NZ_KB896539,NZ_KB896540,NZ_KB896543,NZ_KB896546,NZ_KB896547,NZ_KB896548,NZ_KB896552,NZ_KB896557,NZ_KB896562,NZ_KB896572,Y256-3-Bu.mzXML,Y256-3-EA.mzXML,Y256-3-Me.mzXML
Salinispora arenicola CNY260,ARHG01000000,Y260-3-Bu.mzXML,Y260-3-EA.mzXML,Y260-3-Me.mzXML
Salinispora arenicola CNY280,ARHH01000000,GCA_000375205,GCF_000375205,GCF_000375205.1,NZ_KB896608,NZ_KB896610,NZ_KB896612,NZ_KB896613,NZ_KB896615,NZ_KB896617,NZ_KB896620,NZ_KB896621,NZ_KB896622,NZ_KB896626,NZ_KB896628,NZ_KB896629,NZ_KB896630,NZ_KB896631,NZ_KB896633,NZ_KB896635,NZ_KB896636,NZ_KB896638,NZ_KB896640,NZ_KB896642,NZ_KB896645,NZ_KB896658,NZ_KB896673,Y280-3-Bu.mzXML,Y280-3-EA.mzXML,Y280-3-Me.mzXML
Salinispora arenicola CNY281,35121,Y281-3-Bu.mzXML,Y281-3-EA.mzXML,Y281-3-Me.mzXML
Salinispora arenicola CNY282,ARKV01000000,Y282-3-Bu.mzXML,Y282-3-EA.mzXML,Y282-3-Me.mzXML
Salinispora arenicola CNY486,35125,Y486-3-Bu.mzXML,Y486-3-EA.mzXML,Y486-3-Me.mzXML
Salinispora arenicola CNY679,35131,Y679-3-Bu.mzXML,Y679-3-EA.mzXML,Y679-3-Me.mzXML
Salinispora arenicola CNY685,35845,Y685-3-Bu.mzXML,Y685-3-EA.mzXML,Y685-3-Me.mzXML
Salinispora arenicola CNY690,35129,Y690-3-Bu.mzXML,Y690-3-EA.mzXML,Y690-3-Me.mzXML
Salinispora arenicola CNY694,35132,Y694-3-Bu.mzXML,Y694-3-EA.mzXML,Y694-3-Me.mzXML
Salinispora pacifica CNH732,37235,H732-3-Bu.mzXML,H732-3-EA.mzXML,H732-3-Me.mzXML
Salinispora pacifica CNQ768,ARHI01000000,GCA_000375225,GCF_000375225,GCF_000375225.1,NZ_KB904824,NZ_KB904825,NZ_KB904826,NZ_KB904828,NZ_KB904830,NZ_KB904831,NZ_KB904832,NZ_KB904833,NZ_KB904836,NZ_KB904839,NZ_KB904843,NZ_KB904844,NZ_KB904846,NZ_KB904848,NZ_KB904850,NZ_KB904855,NZ_KB904857,NZ_KB904870,NZ_KB904882,NZ_KB904886,NZ_KB904891,NZ_KB904895,Q768-3-Bu.mzXML,Q768-3-EA.mzXML,Q768-3-Me.mzXML
Salinispora pacifica CNR114,9a.mzXML,9b.mzXML,AZWO01000001,GCA_000514775,GCF_000514775,GCF_000514775.1,NZ_AZWO01000004,NZ_AZWO01000007,NZ_AZWO01000008,NZ_AZWO01000011,NZ_AZWO01000014,NZ_AZWO01000016,NZ_AZWO01000019,NZ_AZWO01000025,NZ_AZWO01000027,NZ_AZWO01000028,NZ_AZWO01000029,NZ_AZWO01000034,NZ_AZWO01000036,NZ_AZWO01000038,NZ_AZWO01000048,NZ_AZWO01000053,NZ_AZWO01000056,NZ_AZWO01000060,NZ_AZWO01000061,NZ_AZWO01000072,NZ_KI911467,NZ_KI911468,R114-3-Bu.mzXML,R114-3-EA.mzXML,R114-3-Me.mzXML
Salinispora pacifica CNR510,37241,R510-3-Bu.mzXML,R510-3-EA.mzXML,R510-3-Me.mzXML
Salinispora pacifica CNR894,41a.mzXML,GCA_000514755,GCF_000514755,KI911464,NZ_AZWN01000003,NZ_AZWN01000004,NZ_AZWN01000005,NZ_AZWN01000011,NZ_AZWN01000012,NZ_AZWN01000014,NZ_AZWN01000020,NZ_AZWN01000021,NZ_AZWN01000022,NZ_AZWN01000026,NZ_AZWN01000030,NZ_AZWN01000032,NZ_AZWN01000035,NZ_AZWN01000036,NZ_AZWN01000038,NZ_AZWN01000052,NZ_AZWN01000060,NZ_AZWN01000078,NZ_KI911464,NZ_KI911466,R894-3-Bu.mzXML,R894-3-EA.mzXML,R894-3-Me.mzXML
Salinispora pacifica CNR909,34968,R909-3-Bu.mzXML,R909-3-EA.mzXML,R909-3-Me.mzXML
Salinispora pacifica CNR942,34b.mzXML,34c.mzXML,ARGG01000000,GCA_000374665,GCF_000374665,GCF_000374665.1,NZ_KB894848,NZ_KB894850,NZ_KB894851,NZ_KB894854,NZ_KB894856,NZ_KB894857,NZ_KB894859,NZ_KB894860,NZ_KB894861,NZ_KB894863,NZ_KB894865,NZ_KB894866,NZ_KB894871,NZ_KB894873,NZ_KB894875,NZ_KB894878,NZ_KB894883,R942-3-Bu.mzXML,R942-3-EA.mzXML,R942-3-Me.mzXML
