spec ID, x, y
30181,-11.980671902993034,-1.884815168044016
30229,-11.992394466911318,-1.6735011186237407
30197,-12.008203328881372,-1.7686627321305013
30203,-12.082902932776317,-1.620602353731365
30207,-12.029344971911069,-1.777763719418335
30251,-12.025413755695997,-1.745873394740022
29982,-12.032166171621862,-1.7015572764832132
30196,-12.000581926624685,-1.41009237201458
30050,-11.623168372799611,-1.1755165390177171
30054,-12.01739737995899,-1.331228074573012
30039,-6.847926554658223,-0.6201191721770555
30397,-5.456175410280584,-1.698025358965795
30415,-3.161478123468183,-4.875586173323512
30430,-11.884698808706872,-1.9769200520805796
30455,-4.376793057571934,0.11673279740547529
30453,-3.917766522956928,-6.415650445637014
30520,-7.450716042818904,0.2769160950983964
30516,0.967927217963837,-10.323813082810181
30539,-7.438565692156574,-3.924434261355163
30547,-7.45732811600857,-3.36065905924738
30601,0.34409688343527595,-6.9255960188693075
30624,-6.327716003557255,-5.206959649863869
30651,-8.456705510409575,-3.2641214819857067
30577,-5.5257922924596174,-7.600477814779778
30550,-5.53580673408362,-7.821199018493796
30581,-5.640657665716905,-8.07802048124307
30639,-11.282252307064097,-0.7594218966449616
30767,0.6446880917642467,-8.61901475726048
30659,-11.300848926725081,-0.9975816225612232
30722,0.21662140472117336,-8.645860044480955
30772,1.460824449971161,-8.63634647133857
30813,-10.228840170826057,-0.9683970905926131
31044,-11.998124103347452,-0.8258903775059013
31208,-10.537462241657597,-1.0581640170190525
31201,-5.778430231894951,0.04684715377329428
30814,-5.900083646575504,0.9155407509737681
30902,-10.696422479742889,-1.0234839192628327
30935,-8.190722641022887,9.75408109389595
30670,-3.4651461634321667,-6.860041771951054
31580,-2.525120703448913,-6.303435241849968
31618,-3.820739663783533,-7.391020694261362
31717,-5.303621755990388,-7.64156373760009
30653,-6.705233810752908,-1.0870412370536622
31738,-6.486336096931356,-1.1262660954934953
31739,-7.456765596291671,4.535909897167565
30998,-5.6283056742753645,-5.619624726425954
31104,-5.397009913943443,-6.024821491876347
31984,-4.806434035723594,-0.811184998902925
31957,-10.481427415707339,1.48537954479941
32017,-7.78249108591095,-2.8870131675942927
32152,-7.3692573692258945,-3.9029043405616575
32176,-5.078434847971041,-6.200912620397226
32051,-3.4987085142173506,-6.33038918763928
32231,-5.291630573408598,-7.7025406975692885
32092,-7.615552910300234,-8.400202129007965
32243,-7.59719161507764,-8.542362206267105
32246,-7.682719935138329,-8.609872625742033
32247,-7.595656784354834,-8.337829418731825
32248,-7.744461812182109,-8.339165187995471
32286,-9.139316711319813,-0.08253353836853138
32291,-2.9803730264106623,-7.0657504707234935
32282,-2.1135711700095667,-6.21400473215379
32301,-3.08041062925135,-7.100002245292195
32298,-1.7930026702909878,-5.875356754995214
32302,-2.1281661977686994,-6.524916206592714
32294,1.3583870008701149,-8.325788101099953
32295,1.4171249072339103,-8.302803074494786
32364,-3.392098505052949,-6.657663270459353
32425,-1.8668570033914884,-8.140623350240006
32419,-2.2389289356309288,-7.904310877020633
32414,-2.9908675224579406,-7.182815640572365
32413,-1.5209764827227663,-5.779454923170309
32443,-9.275578427281193,-5.592429138237473
32466,-5.645396697243684,-9.237680515774349
32455,-5.620116003688027,-9.299651200991141
32465,-5.65153193648085,-9.229508151715144
32460,-5.656948208737991,-9.274091121374928
32472,-5.664865858358458,-9.194494684930358
32475,-5.658315659748156,-9.329638698564306
32499,-5.658072663810207,-9.050341364046963
32509,-5.654822432812054,-9.321457718861739
32473,-5.635977613084719,-9.174646388539921
32469,-5.667037229194413,-9.27005740321898
32468,-6.550382005632199,-1.1484558648496515
32542,-6.531250312531177,-1.1383945964012596
32541,-6.43898313913233,-1.1281927975138981
32544,-6.410682930296666,-1.1667232818240607
32560,-2.8240922756349205,-6.8132078448770566
32384,-1.894730239850028,-6.103581888135991
32451,-6.8323260664397365,-4.291882627558384
32567,-6.809865540998587,-6.204775608843711
32566,-8.039873920222188,-6.312101329484874
32591,-7.992402204911451,-6.978386534320207
32626,-7.539060223089076,-8.233548452658582
32618,-7.47069758157499,-8.342458641270825
32636,-7.1395539254877995,-8.52137486140877
32642,-6.097041536436287,-4.4522077383528975
32647,-6.006451701448707,-4.521294795412738
32649,-5.733828809304341,-4.755482632869734
32660,-6.0362477276964475,-4.42437462026327
32648,-5.985123778051006,-4.659383838844502
32700,-10.658430382500066,-3.2341795084834506
32697,-10.645666614902408,-3.2467064374693138
32718,-10.591522127342113,-3.2094500422086796
32691,-10.647863175050798,-3.242302665886693
32722,-10.6529553706031,-3.232800837011567
32723,-10.693214221622299,-3.2289582063729867
32736,-10.683545556740677,-3.241399140846623
32720,-10.659505388819253,-3.243315162510272
32714,-10.66823654412635,-3.2281368305926077
32728,-10.1059637922095,-4.156704211700071
32835,-9.387104507690584,-5.28869622074718
33066,-6.39536264379038,-5.184970165043211
32805,-9.774693886247364,-5.043307234839779
32789,-2.754368131679493,-6.647153199311542
33252,-2.6521209760378652,-6.664704749485185
33280,-2.3728678702837636,-6.283229073814144
33299,-1.687520620288023,-5.409203183952943
33321,-8.598684587463815,-0.8100641075875997
33327,-7.973655573904369,-0.682702708844714
33359,-10.339241957120574,-3.1936129615017124
32693,-3.0176604872983503,-6.755933080694693
32397,-2.461664828579878,-6.44191807993392
33323,-8.592920515583353,-1.0068575583174184
33391,-8.208248656997023,-7.9599235038268255
33404,-5.758375984411489,-5.1744387681566915
33405,-5.614443816180976,-9.27832635427022
33433,-4.742145564757346,-1.054263885004594
33437,-4.712229361772488,-0.8679171388971885
33449,-3.473052368132212,-5.513579502928337
33466,-2.8153836314881415,1.6551943557915785
32787,-9.53856463481047,-5.3213721642060925
33013,-9.543918924424334,-5.288929057064521
33346,-8.569574197435037,-0.9923545825821161
33467,-2.7603641807743036,1.730968663153238
33370,-6.197916140002753,2.3830666945394494
32907,-7.4785761708265275,1.8187550694251715
33125,-6.156541946803141,2.38580049504847
32893,-8.053631084584843,-6.344924663187765
32695,-7.970772359850848,-6.330206228129587
33483,-5.870315663346126,-4.645201074831155
33514,-6.053716261634158,-4.364977826047722
33511,-7.995776761747207,-6.338810888864735
33106,-8.062199784605642,-6.323970121384205
33544,-8.063084508109636,-6.376939621021384
33547,-8.065824765267271,-6.365724716713179
33568,-8.012541684610143,-6.3818121533463685
33571,-8.049788068737561,-6.341464860307327
33550,-8.058167574704775,-6.345587187551294
33610,-8.049910555891014,-6.346409942476997
33541,-8.08757721221655,-6.30177164216174
33671,-8.042134925133503,-6.347857347319629
33553,-8.068684715374694,-6.346067166948902
33620,-8.072247609540469,-6.344840029144599
33656,-8.24099084873877,-6.119695775294612
33786,-9.313707849609818,-5.419032104540991
33852,-8.20340079622012,-6.25853171519097
33863,-8.015915775321973,-6.342155576327652
33878,-8.068402961687404,-6.310646985402699
33861,-9.115572329800402,-5.589911304238993
33820,-9.59322647750155,-5.136463614023926
33893,-9.597365011840857,-5.154103518371571
33902,-9.501947519468589,-5.199713396039381
33770,-9.552424642548939,-5.164880546423144
34029,-7.669885480884691,-3.4267571523697824
34188,-7.335430527484099,-3.3730813046626524
34102,-9.333145977262484,-4.883960743186505
34042,-7.516370739535747,-1.6442167501647822
33385,-7.577846388217627,-3.151657325820073
34232,-7.561473871312932,-3.1645951947984323
34730,-8.062457011319436,-6.280225901099066
33597,-6.151230927447915,2.0794793854416564
34751,-6.5128077011042125,1.9600728507679217
34019,-7.288320652800408,2.028255113305677
34804,-6.650394983977887,2.3210916092561726
34814,-5.7879005640502905,1.9513834010810096
34800,-7.354777028666422,1.900095567704412
34833,-6.853004220489441,2.4772252239967076
34834,-5.918512617137251,2.43216803523682
34868,-3.324582087278827,-5.451975381937729
34909,-2.9370138763510303,-5.659247504572529
35053,-8.597629159949078,-0.9556679191645037
35128,-8.60500427934781,-1.0078427891646253
35183,-8.60288330311001,-0.9895690122269973
35289,-8.627420588625219,-0.9541181773935764
35288,-8.546793421424079,-1.0321276696615587
35361,-8.59473297415161,-1.0329399175496548
35403,-8.591570361149,-0.973402206130494
35459,-8.591028185599372,-1.0094036640656499
35466,-8.614832158141958,-0.9542494855159588
35606,-8.503277852331568,-0.8583650747262402
35535,-8.622956879280073,-0.9820422330669832
35558,-8.656953012320285,-0.9097770258884322
35469,-8.566320457402986,-0.931675425561781
35953,-8.587756677298163,-0.9474444128818847
35700,-8.58683220680514,-0.9902309752301787
35730,-8.230023312439455,-0.8430697707871507
36020,-5.064214322144512,0.5672455698632781
36036,-6.599654302006752,4.771084618799595
36070,-8.590222002135198,-0.9781085724716783
32483,-8.556830828153076,-1.0112199199293797
35058,-8.523904429616765,-1.1080077838184053
34866,-8.563922192006855,-1.0226418262865133
35126,-8.566727857046422,-0.9877548180644181
33330,-8.451210640040065,-1.1988226806782494
34904,-8.531945634915942,-1.052084483345666
33339,-8.450743350650962,-1.235810555387349
34994,-2.9882207065895323,-5.294953004750742
36010,-8.559324307029838,-1.061618709758215
35520,-3.365080868588007,-6.460869603319796
33281,-2.796681670254417,-6.23659324333977
36078,-3.8220035427076207,-5.70891396945459
36132,-2.417683653875102,-9.10744268948475
36166,-6.574158776937028,-1.0371917555166443
36172,-6.384043702639934,-1.1205746506982655
36096,-2.182224644449503,-7.1040775806525955
36176,-7.017152245483539,7.013286599986667
36184,-4.70938368391563,-6.5321384304174614
36274,-3.6385258669000495,-5.531087078551488
36283,-3.7806981940625626,-5.48992975349377
36279,-3.0874015571138336,-5.109666195757609
36404,-2.9590183819791167,-4.903001331594405
36469,-4.305908820036052,-2.7485826414922623
36501,-4.020420970481085,-4.741883827706438
36095,-4.560607059924774,-6.221150284801651
34296,-3.127319988519464,-6.453772919290543
36536,-5.024815318334322,-6.599589576291229
36545,-4.809240101673288,-4.005900889054146
36538,-3.2367651064802105,-3.252374854695876
36586,-6.4692906657738,9.174824117416675
36587,-6.320721814814756,9.184604891952803
36588,-2.253814643403545,-9.693682505315508
36597,-0.16654391048072212,-9.290127003806036
36593,1.4284033322496028,-8.154397710979296
36609,-3.4719381170890857,-6.167536826418726
36612,-3.3101696887454004,-6.171415570116876
36620,-3.6977238974418496,-5.994071532396867
36675,-2.2462161764851967,-5.992999074196056
36710,-3.2690426117082336,-6.5319790487453435
36566,-1.6111532254098326,-6.9353298407964425
36291,-1.9338459690607341,-6.575773985290011
36840,1.3433976237693328,-8.49619707551957
36839,1.812077785402179,-8.256013469104136
36823,-7.5034293329452195,-2.1154266159877495
36847,-7.3190074196095996,-2.2461652678254564
36849,-1.144111041172224,-8.63753298417023
36853,-1.8694450455236555,-7.178837244052997
36637,-1.562064434948107,-6.936690726442473
36875,-3.8976912208117644,-8.934559451009985
36878,-4.485840617806489,-5.716032721887411
36886,-1.623275938735741,-7.095455844088674
36696,-1.4408463440100934,-6.915028486842025
36916,-11.811680032508578,-2.0635015245271227
36921,-1.5551929713883756,-7.093390267556698
36957,-1.4844694049670712,-6.914767195856063
37002,-1.4504264708165133,-6.861108309585539
36891,-1.6815121948100142,-6.961290111294528
36915,-1.5960085323884197,-6.650112950802926
37017,-5.101416402821932,-1.8779914206530577
37033,-5.115872852278455,-2.0461649080914293
37061,-3.8883419272921906,-1.8870936147081667
37080,-3.633110104142704,1.80381789575004
37114,-4.624238607190584,-2.2374482421038926
37137,-4.253421770858013,-6.290498571409936
37146,-2.319461421007441,-3.0051650605896487
37152,-4.611504955499209,-8.173218252631917
37159,-4.876576800077642,-7.7276099839112025
37180,-6.35326123450061,-5.970945290853575
37174,-6.3223393503539675,-5.839968073187534
37172,-6.349954058041964,-5.9453971337552565
37182,-6.3437011832026045,-6.088605418506501
37177,-7.245238251183798,-7.270460449246142
37209,-5.377339479792192,-0.23547884273920316
37216,-5.498318481021413,-0.20297501037644838
37215,-1.928111282098567,-8.3509162818452
37213,-2.5577473500889525,-8.771117460292878
37222,-8.508012605283197,-7.873414245772459
37226,-8.49161238037233,-7.854787998829226
37223,-8.482053243405304,-7.87790278284199
37225,-10.012888177865198,-1.474760011570558
37275,-4.186628318856015,-5.066192851462087
37276,-4.25944435126269,-6.269246152316104
37281,-5.412352708451516,-7.451134775414601
37309,-8.234394291873597,2.271447343351047
37303,-6.488025905770341,2.229280062458684
37352,-5.537516546247105,7.967422901678569
37255,-2.6409309545096438,-8.870443038503877
37247,-4.1195909925151835,-2.0851218427384683
37388,-5.119978777978518,-9.324743113862647
37414,-5.536123491805094,-9.493201327086336
37413,-5.673210573977918,-9.358296421878716
37467,2.506571909882611,-8.432673692701174
37487,-4.65323588135878,-2.076837716637632
37475,-3.918012836142686,-1.8789521383493812
37483,-4.905321023326345,-2.004050849385984
37480,-3.905088306558933,-3.183359744421631
37481,-4.065621845782145,-2.905489628647295
37500,1.6201118275052326,-10.585760423074943
37237,-1.8287164920611374,-9.535050741120504
37536,-7.783505352370767,-8.477138958560683
37546,-7.588723434844648,-8.231904748324828
37547,-2.724597779382347,-7.424046057803036
37550,-10.872977996057244,-2.0818540699732777
37562,-7.718211693023782,0.5060631147625834
37676,-2.740440891988447,-0.3692917904110361
37691,-5.642521897727892,-9.348021596102791
37707,-5.61098829866379,-9.31420533711272
37724,-5.624215043317429,-9.292148347019577
37717,-5.576996812543712,-9.310206121327976
37537,0.8012373964005481,-8.57405059514835
37797,1.4619562596824254,-8.030892483317345
37719,-5.453720666558375,-9.14976699089959
37752,-4.771314440326138,-0.6957927703782457
37965,-5.469377298474299,1.8459519920503438
37945,-5.426031470741474,1.9231667362086151
37963,-4.32959526355328,-0.4895654532793069
38040,-5.712411323426599,2.0372598690319816
38045,-5.850313933963727,1.4789270332580802
37878,-4.78463591502949,-0.7353045120878979
38199,-4.848130271439258,-0.8219411315768036
38205,-2.335662943176462,-4.0778537903672785
38131,-4.300742066173973,-0.6280875520916658
38109,-4.842146948214474,-0.7439189420738235
38168,-4.7277998506016035,-0.842533208428428
38338,-4.728909748403433,-0.9171273484602733
37863,-4.78134845313001,-0.7515694108834715
38321,-4.520713986491076,-0.5963710256379118
37939,-3.7893582334168765,-1.8513165459357053
38392,-5.851495051935865,1.2251574883168221
38424,-5.6982046977309455,2.217966040655992
38432,-3.4825412635119632,-7.4335700367986135
37806,-0.9423381562300318,-4.520661307904444
38444,-6.535977722830921,-2.8601756176505826
37849,-2.5137620903028095,-6.5458128815470165
38237,-1.6671873573359781,-5.525231611714115
37802,-2.552902109167627,-6.529487714657025
38344,-2.3715419082420777,-5.9388856223501
38453,-2.761636042677531,-6.681741306256124
38369,-1.412460260677963,-5.766837491196974
38525,-5.639500154902005,-9.303147964838294
38536,-5.663288372228351,-9.312606406438487
38533,-5.68730165684986,-9.36332211528852
38563,0.6907724490184277,-5.4873951927377576
38572,-4.240674160174572,-6.312806928332341
38579,-4.000270334117221,-5.810784548472221
38355,-2.1641113349829966,-5.298468211462212
38555,-4.312669324117583,0.31319833842817163
38619,-3.3997537664219983,-5.250775049435565
38312,-2.867329157653113,-5.449588653619261
38708,-2.4909702289186075,-6.339895316023617
38714,-1.9590448687091613,-5.8199985743338924
38652,-3.852508565136931,-2.93401476381482
38840,-4.777566638096189,-2.1975991797696035
38818,-3.507986332748822,1.7507185242511727
38857,-3.37693354034444,1.8741805485415153
38853,-3.3863511637392594,1.8818983469005035
38856,-3.361229790773807,1.7883664781706794
38847,-3.410663622376664,1.861063435721041
38803,-3.411153096324418,1.9127699897180932
38852,-3.4175679025196337,1.9042441648271358
38878,-3.4038340369655855,1.9032139623467674
38861,-3.401581579306597,1.89956929438954
38929,-3.407450451458078,1.8939498807334945
38882,-3.4163737059773123,1.9374090720562915
38904,-3.382183889651728,1.917602435599046
38980,-3.4305084135687394,1.8696836028302946
38969,-3.312285261517809,1.8590233083709595
39037,-3.553720340064936,1.7421334300230518
39323,-4.2844075326266475,0.3431096812066501
39348,-4.361464684826642,0.3635368204080527
39339,-4.340522217855174,0.39014244125274683
39371,-4.351509578619147,0.37503462050621267
39399,-3.309438174468742,-5.454592127238109
38677,-2.9095837412531815,-5.094230456701309
39197,-3.237478630273524,-4.275328886535526
38895,-2.55282200669266,-8.580663832375103
38672,-3.6728122476629137,-5.804472239427652
39257,-3.902828830042033,-5.16739147975852
38788,-3.361806696505279,-4.368787676703746
39190,-3.045162719113295,-5.560124714032796
39204,-2.9155679277747875,-6.332778901025825
38345,-2.3770081065064113,-5.940278832050631
39434,-11.94074358726241,-1.8859881204579096
39471,-4.502761919224947,-2.7471534222243705
39481,-3.098602664403317,-5.220370678069551
39482,-2.854484274912247,-5.456974777330106
39491,0.5793029197872221,-8.476253143354779
39503,1.4992961578653587,-7.121348119689929
38717,-3.0253092183529655,-6.198690629510714
39189,-2.790786896863917,-6.100588143488257
38496,-2.1563457310667844,-4.290741437472458
39276,-2.2669614250881502,-6.123544241960887
38333,-5.053109029398756,0.5655753652336163
38584,-7.846954611565734,-2.1531480154677136
38798,-3.4655998211325483,-8.346832145566557
38618,1.784234334459705,-5.173511031905471
39523,1.783167938165808,-5.163634941686357
39548,1.8017597462682167,-5.188860798647627
39551,1.785658059521258,-5.164541334762298
39562,-3.5617425495382995,-1.0477833062485662
39566,-4.759386083230048,-2.9064819300826663
39570,-6.610651322483333,-6.233453189610325
39588,-6.181991652733602,-6.464542217104315
39593,-2.8047917117015326,-7.51224515316481
39795,1.0030708828476456,-8.455465092739667
39808,1.3198086325450942,-7.980905274591138
39865,-3.00829592680012,-4.935958577435996
39867,-3.103809763476574,-4.390991202949098
39911,-6.629805585330544,0.5179431545554017
39902,-4.3185762204897085,-2.7050981587149563
39917,1.7531289606175717,-5.442623533597988
39527,-2.730828562129938,-6.014615094810829
39639,0.8648454123205355,-8.102467382906452
39740,1.6004415698708367,-8.020529212822803
39934,-4.92232738234071,-2.1800289203139793
39935,-8.338486705415118,0.23967323142247177
39940,-4.674589738123436,-6.7586366020582265
39942,-0.4390317788312018,-7.3594198841308875
39958,1.5769987555254634,-7.921944157896835
39967,-0.1925877005209115,-7.156417630866876
39982,0.9244486889368071,-8.40424649528454
39983,1.6379727771925852,-7.834787592406168
39986,-5.61100652505941,6.316729314809766
40006,-7.40802374179672,-3.3644216549351587
39644,-2.420032130735084,-2.5058229835686725
40010,-3.387075520517773,-0.8575381104953067
40016,-7.340569518486458,-3.391578712770875
40041,-2.654375779165965,-2.350735800456633
40039,-3.541847087202989,-5.27175578317285
40046,-2.1427793169584497,-4.668091059871534
40086,-2.7787065159270123,-0.19921110680064538
40091,-2.812324417146498,-0.20426539736187224
40092,-2.8714384607555385,-0.18891447030121866
39936,-5.353062926928509,-6.851153909321362
40096,-2.2304928843069196,-4.538098456210769
40099,-4.999350132824497,-6.684408093879358
40115,-7.3578720083086155,-2.1887312135350987
40117,-7.228651548997917,-2.3746945059450173
40118,-5.547392170479583,-9.0985481438824
40127,-3.9557696518711314,-8.95148553747193
40126,-3.7934170336810586,-8.915439230539748
40143,-2.1496497971784025,-9.642531383579849
40145,-1.7185992710675415,-9.79132858695087
40147,-1.266011428780278,-9.520647550467217
40120,-2.268683185007517,-5.104136585120713
40155,-5.012260861811294,-2.392697206283564
40170,-4.783974211093098,-2.157631654353753
40162,-4.67904160306832,-2.1739811499093142
40190,-4.505475206555019,-2.5810571144221015
40197,-7.3464628319257725,0.6863002246410767
40207,-3.159200722646911,-6.406251918413246
40219,-1.9782764315637065,-6.7878048467318255
40212,-1.3774049938795128,-5.7778417069175605
40251,-3.050352100309807,0.8061866967056548
40270,-5.583593023542573,6.288279983704671
40271,-7.015582710157575,2.134971778718421
40195,-6.004209239218282,2.5136452063824692
40281,-5.64437973382243,6.374882073775115
40285,-5.623798249446859,6.372808313902715
40290,-5.6280918981030315,6.338288358205933
40267,-5.623700805978925,6.353457472337738
40298,-5.619446717615145,6.356010834305022
40321,-5.618662501486043,6.341831603295867
40342,-5.61282002832889,6.323959726999313
40343,-5.60585038734188,6.330951267545513
40286,-5.621016131730441,6.34801201886648
40373,-5.622251608676272,6.340876877267577
40296,-5.636270717520057,6.365782139603421
40411,-5.631355821985818,6.373682744743485
40381,-5.691015038413038,6.448959111855178
40346,-6.815183813943275,1.8802666868105609
40457,-7.734011229898041,2.695568801023207
40193,-6.514701742211453,2.7162289722439805
40469,-5.648258001660176,2.334436461611889
40481,-2.622203476000238,-4.856999106887717
40479,-6.819664216319396,2.2525424166714783
40477,-5.530454621256212,2.543677354975245
40498,-10.171749169108745,10.675313666476006
40503,-9.149228022767991,10.484224201166713
40508,-4.293088240011964,10.070848780091728
40519,-10.341185608431406,9.954607687295397
40513,-4.581712858092759,10.095163546185868
40521,-9.744760996630028,9.684718240089312
40529,-8.778605105506081,10.296413543343572
40531,-4.203310203400087,9.845889052896965
40544,-5.491946048984346,9.05045961737331
40556,-7.9055006765517275,9.187422067631388
40539,-3.818115884750959,10.012960035655023
40557,-8.283748071457664,9.19593834722999
40595,-5.740226419892868,1.7882635391780994
40715,-5.689049649695321,2.630362499317887
40611,3.657281297086595,-4.273926012926784
40720,-4.152837854442041,-7.857160260872711
40142,-5.529794346170841,-1.0081187104084004
40918,-3.1853632522268565,-3.020352614301485
40932,-2.7971723124408023,-3.4232538443978693
40954,-4.347263641206102,1.3848296126129522
40960,-5.401807691920511,-0.9931489814405835
40562,-6.182288471553351,-1.1588367873862002
40976,-6.389640803266663,-1.0868143244647344
40986,-3.6854431439992554,-6.29393974552608
40057,-2.9846053207373946,-4.525241976910252
41020,-2.66536602691892,-3.3987490547445405
41028,-2.301799779835782,-3.110080032041466
41049,-3.8870492532125254,-2.871257313929157
41073,-3.8005905343253743,-3.174887855811828
41074,-3.23538057249126,-4.449815464571145
41103,-0.14585849450279167,-6.3456825375225385
41090,-4.075903006147734,-5.740112342909794
41166,-3.576801924396118,-4.932827376015135
41175,-5.994959555953406,-4.393566076473047
41183,-5.572876417877639,-4.898701646368456
41195,-5.6290097242735015,-9.33301836322663
41216,-5.660826017846572,-9.346936922036019
41220,-5.661056524019263,-9.364832131318833
41215,-5.673284815680537,-9.355104958790987
41223,-5.834066130901686,-9.253951548072617
41255,-7.694806746473558,-7.959915165463635
41256,-7.4847890838347695,-3.2701637733887265
41259,-2.092880759370029,-8.237171465077324
41261,1.222810476015509,-5.553195068871756
41262,0.2645836221947415,-6.669300460730769
41265,0.3727452643653826,-6.701527280833869
41272,-3.3504935377918,0.7872197740693896
41270,-3.2171534979711356,-3.1440873332077564
41291,-3.2325656290437284,-3.1004651821431097
41269,-8.418310103906446,-1.229567392453597
41267,-3.49986236957037,1.131614903981366
41266,-2.94745235673643,-3.533029601683816
41299,-7.7680990790207165,-8.027671904623903
41296,-7.365266267036763,-8.247142613434853
41327,-7.479684396040214,-8.179073530106896
41297,-7.357457396884842,-8.262480442830071
41337,-2.5656011425675382,-4.634949633024919
41373,-7.437691524132891,-2.2536968087568408
41371,-4.1218824620085925,1.4609722232509479
41385,-3.487884220145966,1.4117391106716963
41403,-0.8824261233879762,-2.1016271372761315
41407,-3.0000663739817486,-3.257330907219428
41410,-3.372874209778633,-3.4154214458235463
41416,-4.151171585093583,-6.127631055249228
41435,-5.380185614275611,-8.03046462819021
41441,-2.3699549851292008,-7.506020277020555
41459,-0.8758297186745011,-3.915828237977634
41472,-3.554633301584472,2.993424007003162
41474,-3.5407537796488837,2.8877655069101995
41476,-8.966034144788559,-2.8537506663205963
41489,-5.6437135883383345,-9.32823955968539
41495,-5.658930809223321,-9.34355310386364
41490,-5.6590139331232985,-9.339960686520161
41498,-5.658694853432897,-9.312130793449592
41488,-5.659179088429615,-9.311585818228485
41497,-5.671118842233353,-9.350298420712901
41500,1.7755939794660618,-5.288741731219355
41524,-6.509199570765431,-1.1049459733108145
41560,-6.4293024683389435,-1.0968801123921585
41563,-6.416713737210595,-1.0790383807847692
41572,-6.48502556964903,-1.078845038366897
41577,0.939622665583159,-8.478330020764348
41546,1.8993668973654874,-7.74115376319824
41588,-0.7724066860930645,-4.655249071970311
41611,-8.121445982967039,-0.5515830478169222
41614,-7.8910249919266535,-0.5039879888770227
41612,-9.435991018837834,9.084940944183177
41634,11.734518694003254,4.10508523934927
41632,-7.527148692447746,-8.489070197375886
41641,-7.484423574035073,-2.2464340477158156
41660,-5.653505390288095,-5.877139679431105
41666,7.030633239555793,-3.8426014694379664
41651,-1.7806065393510704,-0.4123446160274842
41725,-3.460221296680112,1.8963272788520487
41636,-3.265564459424786,1.917586609652404
41740,1.3941128063230495,-8.540901278062329
41748,1.6937121222642164,-8.301820462615241
41751,1.9228393773637844,-7.893353182937512
41764,-5.0451158868459265,-4.081876305253434
41785,-1.1181719154201681,-8.543466014577227
41813,-2.951691541101636,0.9556441170869321
41823,1.9366405072767172,-7.90502410847787
41833,-9.643055232183988,-4.758623289336684
41862,-5.101953866014218,0.5312817788692884
41863,-2.0295433828026916,-5.252960824054213
41820,-1.2543733500263228,-5.0557211842267
41878,-3.420286832172164,-5.670458380803903
41898,-3.4113362987546365,-4.944308283857047
41908,-1.9786808716054876,-5.912245093828818
41906,-1.6194646622286797,-5.146288691911408
41943,-3.3827131103358345,-5.057042153842775
41774,-2.767168282874315,-6.229384237185633
41783,-1.1973661759874017,-4.5668092890755645
41799,-1.427982009632876,-4.980402117409032
41950,-1.4777675142589077,-5.384737830659286
41986,-0.9612966331251768,-7.197435343378115
41980,-2.458156611672152,-3.7312569936461735
42008,-3.821368276489038,-4.514210088260263
41981,-2.6745582882472525,-3.7377292780293163
42043,-3.194556362042461,-3.8878703240177224
42037,-2.909577111372899,-4.961738198095245
42073,-2.0576982797031,-6.155914032728764
42060,-1.296787156989615,-4.8572610209187985
42107,-3.569899329549427,1.6944005681651082
42120,-3.4757321850322014,1.8697854279705486
42128,-3.5252876349186923,1.8292641047357519
42119,-3.4822782643621344,1.8435149080353381
42135,-3.483589262045474,1.8491895831849305
42138,-2.9592371708058405,-5.247111882820708
41915,-2.394654062719016,-4.90183025335892
42224,-8.163831732345129,-6.296346343900071
42217,-8.11652275867202,-6.225435302667736
42242,-7.884583857320307,-6.077508379569439
42227,-7.952025177100797,-6.203237646337739
42265,-3.878994301509724,-3.118744877159827
42252,-8.066792008188711,-6.297574909636323
42215,-8.082605988129368,-6.306514180576284
42216,-8.123325815446597,-6.08220095830202
42280,-8.107443869885413,-6.314223297210577
42268,-4.028478170314312,-6.2246846039210615
42366,-2.781255509152221,-5.057897279734349
41905,-3.022015909002433,-4.441229509239425
42403,-2.0418914764247265,-5.756728545470657
42422,-2.1915437218296496,-5.129582867200086
42505,-6.718667772137541,0.4820457861414888
42519,-6.659000723090224,0.7305672433175578
42516,-5.407223400000155,1.6489389386226385
42550,-6.715021170339876,0.8123139997921957
42592,-6.242767196834907,1.4279641384986541
42555,-5.246505813015583,1.8102339891204173
42604,-7.985260374204761,-2.0200206703529
42401,-0.1966106692536356,-8.409776876115505
42647,-0.07546872753801992,-8.307587741255544
42402,-6.841547367724405,1.8320238252518481
42587,-5.61131234349839,2.5482826413006094
42549,-3.7043762391395227,-9.039034119006043
42696,-3.708024750371356,-8.873762015037412
42726,1.5868029053844663,-7.594348546347152
42727,-7.781535397377569,2.6131871996383
42590,-7.32069846574323,2.8064529450754643
41947,-5.893657187091959,2.7573538649052645
42730,-6.684041034708393,-2.7825663498862236
42790,-1.7808264392910205,-6.8590875808278895
42729,-1.3373888632529871,-6.552294644320915
42803,-7.229420286766075,0.3301853087988158
42809,-2.856370627924216,-7.304449555771648
42826,-6.674419550614716,2.1540623726180494
42943,-5.68861145793066,2.5473128487999914
42939,-7.491682411212813,2.736838148288527
42948,-5.8316828174239905,2.8571641912237284
42979,-2.7407536252579168,-0.5626408643632889
42986,-7.746233722129128,2.8227989790685415
42972,-6.378288624575888,2.688172521139024
42991,-6.620362311617918,1.9372258397688342
42997,-6.742133120660644,1.4966542542771524
43056,-1.7455816412395786,-6.4929055470078
42854,-1.0120559587455744,-5.83265958987756
